# Residuals   
# Time        	p_rgh         	Ux            	Uy            
0             	N/A	N/A
19.13         	1.764774e-07	8.713353e-07	1.953969e-06
19.14         	2.118347e-07	1.086095e-06	2.004264e-06
19.15         	2.131756e-07	9.702846e-07	2.308628e-06
19.16         	2.443539e-07	1.331324e-06	2.422611e-06
19.17         	2.592804e-07	9.644901e-07	2.681235e-06
19.18         	2.731093e-07	1.299254e-06	2.402517e-06
19.19         	3.136107e-07	1.113273e-06	2.848960e-06
19.2          	2.431901e-07	9.294283e-07	1.952418e-06
19.21         	2.886486e-07	1.097651e-06	3.025939e-06
19.22         	3.034459e-07	1.402987e-06	2.835085e-06
19.23         	2.243055e-07	8.355490e-07	1.997745e-06
19.24         	2.112753e-07	1.010972e-06	1.841956e-06
19.25         	2.213592e-07	9.149293e-07	2.164386e-06
19.26         	2.327508e-07	9.995868e-07	2.023050e-06
19.27         	2.571369e-07	9.720547e-07	2.265254e-06
19.28         	2.638237e-07	1.240673e-06	2.213308e-06
19.29         	2.574211e-07	1.161434e-06	2.261209e-06
19.3          	2.426974e-07	1.127005e-06	1.849334e-06
19.31         	2.584753e-07	1.079772e-06	2.304747e-06
19.32         	2.417499e-07	1.240968e-06	1.998150e-06
19.33         	2.550493e-07	1.209539e-06	2.416428e-06
19.34         	2.572770e-07	1.350726e-06	1.941435e-06
19.35         	2.895180e-07	1.901152e-06	2.906966e-06
19.36         	2.869432e-07	1.327690e-06	2.018629e-06
19.37         	3.097393e-07	1.465057e-06	2.216593e-06
19.38         	3.431613e-07	1.750763e-06	2.689629e-06
19.39         	3.035024e-07	1.745337e-06	2.434739e-06
19.4          	3.195140e-07	1.936521e-06	2.541191e-06
19.41         	3.434800e-07	1.707103e-06	2.650644e-06
19.42         	3.342664e-07	1.702005e-06	2.604789e-06
19.43         	3.382222e-07	1.527128e-06	2.467953e-06
19.44         	1.560333e-07	1.111630e-05	1.724039e-05
19.45         	1.631061e-07	4.818420e-06	1.674628e-05
19.46         	8.751166e-07	5.622217e-07	1.186444e-06
19.47         	1.642578e-07	7.874937e-07	2.004853e-06
19.48         	1.102816e-07	9.984258e-07	1.791105e-06
19.49         	1.352561e-07	5.984556e-07	1.514500e-06
19.5          	1.445267e-07	9.504756e-07	1.840484e-06
19.51         	1.482141e-07	6.084061e-07	1.440215e-06
19.52         	1.298635e-07	1.129347e-06	1.732313e-06
19.53         	1.620728e-07	8.023784e-06	1.834867e-05
19.54         	1.240160e-07	1.101084e-06	1.676225e-06
19.55         	1.505827e-07	8.488493e-07	1.720688e-06
19.56         	1.499018e-07	1.053295e-06	1.953508e-06
19.57         	1.493486e-07	7.251759e-07	1.650576e-06
19.58         	9.371604e-07	6.039808e-07	1.256568e-06
19.59         	1.549573e-07	1.790688e-06	2.590951e-06
19.6          	9.366228e-07	5.516821e-07	1.431526e-06
19.61         	1.526543e-07	1.589830e-06	2.375254e-06
19.62         	8.452837e-07	4.282304e-07	1.335208e-06
19.63         	1.816793e-07	8.237102e-06	2.283645e-05
19.64         	1.576846e-07	1.359761e-05	2.294655e-05
19.65         	1.462347e-07	1.155237e-06	2.022500e-06
19.66         	9.716397e-07	4.982875e-07	1.265107e-06
19.67         	1.723056e-07	7.909728e-07	1.914209e-06
19.68         	9.972585e-07	4.552286e-07	1.314684e-06
19.69         	1.645200e-07	9.542120e-07	2.077530e-06
19.7          	1.232202e-07	1.142052e-06	1.980818e-06
19.71         	1.424051e-07	6.143089e-07	1.570012e-06
19.72         	2.055546e-07	9.689544e-06	2.306200e-05
19.73         	9.982971e-07	4.146313e-07	1.503755e-06
19.74         	1.861576e-07	1.015694e-05	2.313018e-05
19.75         	9.900969e-07	3.773809e-07	1.592341e-06
19.76         	1.820074e-07	9.521076e-06	2.019716e-05
19.77         	2.603105e-07	4.382124e-06	1.622309e-05
19.78         	1.738141e-07	7.071246e-06	1.679573e-05
19.79         	2.287425e-07	4.021389e-06	1.909614e-05
19.8          	1.175576e-07	4.382655e-06	9.906530e-06
19.81         	1.790291e-07	3.019307e-06	1.513755e-05
19.82         	2.003415e-07	6.190610e-06	2.142614e-05
19.83         	1.647848e-07	3.300554e-06	1.102394e-05
19.84         	1.799716e-07	6.195990e-07	1.868512e-06
19.85         	2.905158e-07	3.312340e-06	1.354824e-05
19.86         	1.781718e-07	5.353868e-07	1.942334e-06
19.87         	2.055516e-07	3.162880e-06	1.244287e-05
19.88         	2.008892e-07	5.669570e-07	1.902696e-06
19.89         	2.107543e-07	3.948285e-06	1.630624e-05
19.9          	1.729242e-07	6.006671e-07	1.810138e-06
19.91         	3.564725e-07	5.857642e-07	2.880618e-06
19.92         	1.749506e-07	5.710328e-07	2.021411e-06
19.93         	3.985016e-07	5.216467e-07	2.974979e-06
19.94         	1.919158e-07	5.887289e-07	1.883198e-06
19.95         	4.096428e-07	5.037393e-07	3.034276e-06
19.96         	2.031270e-07	5.723764e-07	1.831523e-06
19.97         	4.184090e-07	5.045087e-07	3.046023e-06
19.98         	2.075730e-07	5.973872e-07	1.756741e-06
19.99         	4.184979e-07	4.966861e-07	2.980672e-06
20            	2.070290e-07	5.890150e-07	1.717160e-06
20.01         	3.930850e-07	4.869311e-07	2.874980e-06
20.02         	2.113221e-07	6.097471e-07	1.653101e-06
20.03         	3.910477e-07	4.794458e-07	2.801980e-06
20.04         	2.101908e-07	6.030399e-07	1.609421e-06
20.05         	4.052912e-07	4.695431e-07	2.837578e-06
20.06         	1.695872e-07	3.858149e-06	1.010278e-05
20.07         	1.730558e-07	1.819022e-06	8.514428e-06
20.08         	1.609826e-07	3.107245e-06	8.423719e-06
20.09         	1.827082e-07	2.116382e-06	8.962681e-06
20.1          	1.436673e-07	3.360900e-06	8.797063e-06
20.11         	1.747701e-07	2.425045e-06	8.683301e-06
20.12         	1.258397e-07	3.259339e-06	7.901078e-06
20.13         	1.757902e-07	2.613489e-06	9.238750e-06
20.14         	1.069366e-07	3.373592e-06	7.901438e-06
20.15         	1.700984e-07	2.231172e-06	8.630609e-06
20.16         	1.789944e-07	3.685617e-06	1.209917e-05
20.17         	1.849675e-07	2.274807e-06	8.170108e-06
20.18         	2.167890e-07	3.550286e-06	1.281191e-05
20.19         	1.900373e-07	2.444075e-06	8.249959e-06
20.2          	1.994208e-07	3.516227e-06	1.213226e-05
20.21         	1.897489e-07	2.376613e-06	8.276755e-06
20.22         	1.958756e-07	3.493916e-06	1.201858e-05
20.23         	1.866761e-07	2.442187e-06	8.363722e-06
20.24         	2.049661e-07	3.628465e-06	1.275491e-05
20.25         	1.911171e-07	2.524180e-06	8.600502e-06
20.26         	1.898190e-07	3.723710e-06	1.207137e-05
20.27         	1.899033e-07	2.617370e-06	8.634604e-06
20.28         	1.877251e-07	3.765822e-06	1.201101e-05
20.29         	9.443029e-08	3.056792e-06	6.804560e-06
20.3          	1.116672e-07	3.534277e-06	9.960081e-06
20.31         	9.280947e-08	2.824665e-06	7.047478e-06
20.32         	1.373742e-07	3.312190e-06	1.014382e-05
20.33         	1.067176e-07	2.506155e-06	7.658515e-06
20.34         	8.419266e-08	3.662459e-06	9.360160e-06
20.35         	9.988641e-08	2.389406e-06	7.572510e-06
20.36         	7.606408e-08	3.990460e-06	9.813316e-06
20.37         	7.432261e-07	4.670908e-07	2.519301e-06
20.38         	6.966624e-08	5.253794e-06	1.174943e-05
20.39         	8.119739e-07	4.828493e-07	2.448142e-06
20.4          	8.284604e-08	5.383233e-06	1.163863e-05
20.41         	6.485919e-07	4.314857e-07	2.154484e-06
20.42         	8.650183e-07	4.572939e-07	2.651820e-06
20.43         	6.230206e-07	5.482363e-07	2.325698e-06
20.44         	6.174744e-08	8.714233e-05	1.445367e-04
20.45         	4.800549e-07	5.204719e-07	1.988923e-06
20.46         	4.723958e-07	5.784455e-07	5.886049e-06
20.47         	2.127323e-07	6.677448e-07	2.288174e-06
20.48         	2.348183e-07	6.891036e-07	2.693194e-06
20.49         	3.711130e-07	6.212141e-07	5.201560e-06
20.5          	6.052400e-07	8.115958e-07	3.176646e-06
20.51         	2.765363e-07	6.312878e-07	1.600006e-06
20.52         	7.693206e-07	9.445903e-07	3.966760e-06
20.53         	5.527413e-07	7.049195e-07	2.472386e-06
20.54         	8.709529e-07	1.019404e-06	4.214461e-06
20.55         	8.058008e-07	7.163883e-07	2.667972e-06
20.56         	6.774798e-08	1.936824e-05	2.286904e-05
20.57         	9.180416e-07	6.131108e-07	2.628776e-06
20.58         	6.641135e-08	1.053563e-05	1.563394e-05
20.59         	9.284863e-08	1.414315e-05	1.357033e-05
20.6          	1.003484e-07	4.224223e-06	9.700398e-06
20.61         	1.062998e-07	8.122119e-06	1.174669e-05
20.62         	1.047873e-07	4.262117e-06	9.822921e-06
20.63         	1.032589e-07	1.039312e-05	1.205454e-05
20.64         	1.309475e-07	4.314420e-06	1.037011e-05
20.65         	1.037227e-07	1.092182e-05	1.217616e-05
20.66         	1.488902e-07	4.531687e-06	1.098204e-05
20.67         	1.071020e-07	7.537769e-06	1.096888e-05
20.68         	2.765577e-07	4.631955e-06	1.411589e-05
20.69         	2.101336e-07	5.280226e-06	1.238078e-05
20.7          	2.178112e-07	4.577147e-06	1.292429e-05
20.71         	2.050825e-07	5.569664e-06	1.239779e-05
20.72         	3.187406e-07	5.054229e-06	1.585076e-05
20.73         	2.142632e-07	5.335231e-06	1.229776e-05
20.74         	2.993246e-07	4.851446e-06	1.512668e-05
20.75         	2.167680e-07	5.304363e-06	1.223257e-05
20.76         	2.031549e-07	5.062151e-06	1.246142e-05
20.77         	2.240634e-07	4.496991e-06	1.119270e-05
20.78         	2.119479e-07	4.565531e-06	1.241590e-05
20.79         	2.226892e-07	4.256048e-06	1.140122e-05
20.8          	2.132430e-07	4.442171e-06	1.236723e-05
20.81         	2.334814e-07	4.278065e-06	1.157492e-05
20.82         	2.323480e-07	4.588819e-06	1.204928e-05
20.83         	2.173425e-07	4.421036e-06	1.129521e-05
20.84         	2.217281e-07	4.591106e-06	1.200949e-05
20.85         	2.048930e-07	4.641435e-06	1.101839e-05
20.86         	2.595264e-07	3.730046e-06	1.192664e-05
20.87         	2.006981e-07	4.213262e-06	1.128884e-05
20.88         	2.659313e-07	3.500452e-06	1.194822e-05
20.89         	1.988041e-07	3.946087e-06	1.112716e-05
20.9          	2.632110e-07	3.399533e-06	1.187626e-05
20.91         	3.500028e-07	4.810279e-07	2.593111e-06
20.92         	2.708806e-07	6.940168e-07	2.521902e-06
20.93         	4.372846e-07	6.007384e-07	3.097800e-06
20.94         	2.408611e-07	7.651711e-07	2.420340e-06
20.95         	4.203292e-07	5.305383e-07	2.920917e-06
20.96         	2.277332e-07	7.511459e-07	2.283073e-06
20.97         	3.796841e-07	5.337119e-07	2.696028e-06
20.98         	2.108116e-07	7.149977e-07	2.128944e-06
20.99         	3.541128e-07	5.587715e-07	2.517310e-06
21            	2.226466e-07	6.705809e-07	2.178518e-06
21.01         	3.641721e-07	5.614064e-07	2.552566e-06
21.02         	2.201760e-07	6.734181e-07	2.166152e-06
21.03         	3.628000e-07	5.392847e-07	2.556100e-06
21.04         	2.472335e-07	6.288895e-07	2.256151e-06
21.05         	3.610907e-07	5.216961e-07	2.550024e-06
21.06         	2.508164e-07	6.215127e-07	2.258680e-06
21.07         	3.555236e-07	5.348167e-07	2.494449e-06
21.08         	2.496303e-07	6.344793e-07	2.240271e-06
21.09         	3.543383e-07	5.397811e-07	2.473707e-06
21.1          	2.461490e-07	6.374377e-07	2.217301e-06
21.11         	1.782234e-07	3.124868e-06	1.059296e-05
21.12         	2.332276e-07	5.656779e-07	1.930143e-06
21.13         	1.965517e-07	2.910613e-06	1.008232e-05
21.14         	1.453152e-07	2.759495e-06	8.390623e-06
21.15         	1.783053e-07	2.288398e-06	8.569531e-06
21.16         	1.432367e-07	2.966015e-06	8.644498e-06
21.17         	1.759023e-07	2.526338e-06	8.682616e-06
21.18         	1.412507e-07	2.982518e-06	8.706302e-06
21.19         	1.711330e-07	2.556243e-06	8.656766e-06
21.2          	1.392799e-07	2.998259e-06	8.623708e-06
21.21         	1.822653e-07	5.292782e-07	1.381500e-06
21.22         	1.472018e-07	8.336813e-07	1.882442e-06
21.23         	1.855288e-07	5.995723e-07	1.471211e-06
21.24         	1.399132e-07	8.319306e-07	1.831441e-06
21.25         	1.787081e-07	5.714591e-07	1.399482e-06
21.26         	1.399604e-07	8.077001e-07	1.764102e-06
21.27         	1.781636e-07	5.705277e-07	1.367164e-06
21.28         	1.373457e-07	7.939558e-07	1.713107e-06
21.29         	1.785801e-07	5.675735e-07	1.348440e-06
21.3          	1.378336e-07	7.945408e-07	1.685712e-06
21.31         	1.743923e-07	5.614858e-07	1.318146e-06
21.32         	1.363629e-07	8.045035e-07	1.674723e-06
21.33         	3.039647e-07	7.767432e-07	1.584378e-06
21.34         	1.459735e-07	7.722932e-07	1.669001e-06
21.35         	3.150231e-07	8.342704e-07	1.640526e-06
21.36         	1.481756e-07	7.114927e-07	1.621192e-06
21.37         	3.050299e-07	7.550105e-07	1.613521e-06
21.38         	1.444559e-07	7.069415e-07	1.600565e-06
21.39         	2.929882e-07	7.418933e-07	1.491373e-06
21.4          	1.430022e-07	7.150308e-07	1.580920e-06
21.41         	2.966080e-07	7.621848e-07	1.526955e-06
21.42         	1.439296e-07	6.958578e-07	1.566834e-06
21.43         	2.863256e-07	7.082139e-07	1.447982e-06
21.44         	2.983271e-07	7.783365e-07	1.695469e-06
21.45         	3.187979e-07	7.398913e-07	1.658850e-06
21.46         	1.664419e-07	7.471763e-07	1.566337e-06
21.47         	2.901769e-07	6.902157e-07	1.451029e-06
21.48         	3.017911e-07	7.033809e-07	1.551942e-06
21.49         	4.292935e-07	8.020285e-07	2.435326e-06
21.5          	3.583176e-07	8.660073e-07	1.982245e-06
21.51         	4.499282e-07	8.577618e-07	2.471027e-06
21.52         	3.654231e-07	8.126298e-07	1.943048e-06
21.53         	4.669906e-07	8.528998e-07	2.583367e-06
21.54         	3.809935e-07	8.141558e-07	2.004210e-06
21.55         	4.687227e-07	8.239249e-07	2.502994e-06
21.56         	3.814953e-07	7.772029e-07	1.980215e-06
21.57         	4.769798e-07	8.212350e-07	2.533396e-06
21.58         	3.758585e-07	7.649260e-07	1.902059e-06
21.59         	4.657787e-07	7.898610e-07	2.442689e-06
21.6          	3.779079e-07	7.711478e-07	1.954021e-06
21.61         	4.604650e-07	7.877639e-07	2.373166e-06
21.62         	4.308879e-07	7.825290e-07	2.141422e-06
21.63         	4.731104e-07	8.124388e-07	2.545258e-06
21.64         	4.013018e-07	7.667283e-07	1.967650e-06
21.65         	3.825776e-07	8.244708e-07	2.186088e-06
21.66         	3.043346e-07	7.255373e-07	1.604501e-06
21.67         	3.490019e-07	8.002235e-07	1.939826e-06
21.68         	3.741272e-07	9.473291e-07	2.214002e-06
21.69         	2.880090e-07	6.846459e-07	1.372839e-06
21.7          	3.323477e-07	7.687090e-07	1.822303e-06
21.71         	3.699025e-07	8.279427e-07	2.055645e-06
21.72         	3.711408e-07	9.415777e-07	2.174631e-06
21.73         	3.873118e-07	8.958608e-07	2.137290e-06
21.74         	3.602995e-07	9.479888e-07	2.068715e-06
21.75         	3.637204e-07	8.381865e-07	2.013971e-06
21.76         	3.677435e-07	9.209619e-07	2.095006e-06
21.77         	3.625540e-07	8.479152e-07	1.986767e-06
21.78         	3.477835e-07	8.938116e-07	1.990946e-06
21.79         	3.633454e-07	8.045093e-07	1.986246e-06
21.8          	3.530536e-07	8.825856e-07	2.012022e-06
21.81         	3.462085e-07	7.801739e-07	1.885576e-06
21.82         	3.418284e-07	8.513011e-07	1.938979e-06
21.83         	3.594896e-07	7.912726e-07	1.957902e-06
21.84         	3.455654e-07	8.661260e-07	1.938545e-06
21.85         	3.385050e-07	7.735529e-07	1.842093e-06
21.86         	3.380414e-07	8.360167e-07	1.901765e-06
21.87         	3.439969e-07	7.649037e-07	1.879370e-06
21.88         	3.302160e-07	8.260185e-07	1.833190e-06
21.89         	3.258643e-07	7.233695e-07	1.760218e-06
21.9          	3.297726e-07	7.973974e-07	1.822234e-06
21.91         	3.307428e-07	7.244130e-07	1.791641e-06
21.92         	3.178178e-07	7.887546e-07	1.758199e-06
21.93         	3.125018e-07	6.964254e-07	1.698950e-06
21.94         	3.189514e-07	7.820393e-07	1.762301e-06
21.95         	3.192688e-07	7.088558e-07	1.735236e-06
21.96         	3.050957e-07	7.647067e-07	1.697124e-06
21.97         	3.006301e-07	6.834019e-07	1.644095e-06
21.98         	3.075800e-07	7.583161e-07	1.703572e-06
21.99         	3.080392e-07	6.948682e-07	1.685166e-06
22            	2.944449e-07	7.529016e-07	1.654820e-06
22.01         	2.901723e-07	6.707818e-07	1.595904e-06
22.02         	2.947553e-07	7.472377e-07	1.662238e-06
22.03         	3.006825e-07	6.770978e-07	1.645598e-06
22.04         	2.862065e-07	7.389915e-07	1.616209e-06
22.05         	2.825810e-07	6.433229e-07	1.545445e-06
22.06         	2.836579e-07	7.212530e-07	1.606165e-06
22.07         	2.939883e-07	6.458469e-07	1.586601e-06
22.08         	2.797287e-07	7.231690e-07	1.580669e-06
22.09         	2.746662e-07	6.289681e-07	1.494238e-06
22.1          	2.748571e-07	7.113955e-07	1.555031e-06
22.11         	2.837660e-07	6.260291e-07	1.515215e-06
22.12         	2.778865e-07	7.085338e-07	1.551008e-06
22.13         	2.679332e-07	6.106671e-07	1.444288e-06
22.14         	2.649918e-07	6.962855e-07	1.496491e-06
22.15         	2.707542e-07	6.116514e-07	1.455645e-06
22.16         	2.725551e-07	7.023002e-07	1.530463e-06
22.17         	2.573203e-07	5.994834e-07	1.407924e-06
22.18         	2.541334e-07	6.886935e-07	1.461618e-06
22.19         	2.576649e-07	5.960937e-07	1.412744e-06
22.2          	2.630131e-07	6.901144e-07	1.481709e-06
22.21         	2.603206e-07	5.883983e-07	1.417596e-06
22.22         	2.476376e-07	6.762472e-07	1.429848e-06
22.23         	2.515306e-07	5.812232e-07	1.380357e-06
22.24         	2.516696e-07	6.744875e-07	1.436484e-06
22.25         	2.611808e-07	5.799107e-07	1.423407e-06
22.26         	2.424727e-07	6.683100e-07	1.409479e-06
22.27         	2.433444e-07	5.685685e-07	1.354951e-06
22.28         	2.399845e-07	6.651807e-07	1.404523e-06
22.29         	2.504276e-07	5.695898e-07	1.372324e-06
22.3          	2.452761e-07	6.601383e-07	1.412265e-06
22.31         	2.386744e-07	5.638394e-07	1.331977e-06
22.32         	2.346551e-07	6.597216e-07	1.368094e-06
22.33         	2.422958e-07	5.652889e-07	1.336659e-06
22.34         	2.449226e-07	6.671018e-07	1.387421e-06
22.35         	2.416959e-07	5.613925e-07	1.337748e-06
22.36         	2.289944e-07	6.652965e-07	1.350278e-06
22.37         	2.344256e-07	5.653482e-07	1.314178e-06
22.38         	2.339992e-07	6.677892e-07	1.353496e-06
22.39         	2.462227e-07	5.718233e-07	1.346752e-06
22.4          	2.304441e-07	6.618228e-07	1.338102e-06
22.41         	2.327954e-07	5.628786e-07	1.300293e-06
22.42         	2.287370e-07	6.609856e-07	1.326443e-06
22.43         	2.381558e-07	5.642054e-07	1.310727e-06
22.44         	2.396977e-07	6.651401e-07	1.351922e-06
22.45         	2.200533e-07	5.871547e-07	1.332627e-06
22.46         	2.118233e-07	6.903244e-07	1.334568e-06
22.47         	2.225663e-07	5.758036e-07	1.310884e-06
22.48         	2.230175e-07	6.841902e-07	1.334669e-06
22.49         	2.336887e-07	5.773104e-07	1.332050e-06
22.5          	2.168488e-07	6.814747e-07	1.310661e-06
22.51         	2.244453e-07	5.796214e-07	1.297289e-06
22.52         	2.208696e-07	6.825967e-07	1.310263e-06
22.53         	2.335394e-07	5.821701e-07	1.302329e-06
22.54         	2.299192e-07	6.816468e-07	1.328319e-06
22.55         	2.269333e-07	5.790772e-07	1.277417e-06
22.56         	2.213983e-07	6.888711e-07	1.299206e-06
22.57         	2.320568e-07	5.807513e-07	1.275458e-06
22.58         	2.309870e-07	6.897548e-07	1.303733e-06
22.59         	2.422551e-07	5.797805e-07	1.289454e-06
22.6          	2.264747e-07	6.866564e-07	1.286875e-06
22.61         	2.358710e-07	5.804350e-07	1.259442e-06
22.62         	2.318238e-07	6.869508e-07	1.287735e-06
22.63         	2.441850e-07	5.820327e-07	1.263909e-06
22.64         	2.455622e-07	6.971244e-07	1.310148e-06
22.65         	2.395919e-07	5.822751e-07	1.254003e-06
